date,Month,Year,datetime,hour,cash_type,card,Price,coffee_name,Quantity,Sales,Store
03-10-2024,Oct,2024,03-10-2024 21:21:06,21,card,ANON-0000-0000-0637,35.76,Hot Chocolate,3,107.28,Astoria
03-10-2024,Oct,2024,03-10-2024 21:21:47,21,card,ANON-0000-0000-0637,35.76,Hot Chocolate,1,35.76,Lower Manhattan
03-10-2024,Oct,2024,03-10-2024 21:29:03,21,card,ANON-0000-0000-0711,35.76,Cappuccino,1,35.76,Lower Manhattan
03-10-2024,Oct,2024,03-10-2024 21:31:00,21,card,ANON-0000-0000-0712,35.76,Hot Chocolate,1,35.76,Lower Manhattan
04-10-2024,Oct,2024,04-10-2024 08:44:01,8,card,ANON-0000-0000-0440,25.96,Americano,3,77.88,Hell's Kitchen
04-10-2024,Oct,2024,04-10-2024 08:45:39,8,card,ANON-0000-0000-0440,25.96,Americano,2,51.92,Astoria
04-10-2024,Oct,2024,04-10-2024 09:30:22,9,card,ANON-0000-0000-0004,30.86,Americano with Milk,3,92.58,Hell's Kitchen
04-10-2024,Oct,2024,04-10-2024 09:31:27,9,card,ANON-0000-0000-0003,25.96,Americano,3,77.88,Hell's Kitchen
04-10-2024,Oct,2024,04-10-2024 09:53:59,9,card,ANON-0000-0000-0650,25.96,Cortado,3,77.88,Hell's Kitchen
04-10-2024,Oct,2024,04-10-2024 09:55:05,9,card,ANON-0000-0000-0650,25.96,Cortado,2,51.92,Hell's Kitchen
04-10-2024,Oct,2024,04-10-2024 17:35:15,17,card,ANON-0000-0000-0713,35.76,Latte,3,107.28,Hell's Kitchen
04-10-2024,Oct,2024,04-10-2024 17:42:22,17,card,ANON-0000-0000-0714,35.76,Hot Chocolate,2,71.52,Hell's Kitchen
04-10-2024,Oct,2024,04-10-2024 17:44:36,17,card,ANON-0000-0000-0714,35.76,Cocoa,3,107.28,Astoria
05-10-2024,Oct,2024,05-10-2024 09:00:47,9,card,ANON-0000-0000-0141,25.96,Cortado,3,77.88,Astoria
05-10-2024,Oct,2024,05-10-2024 09:01:43,9,card,ANON-0000-0000-0141,25.96,Cortado,2,51.92,Hell's Kitchen
05-10-2024,Oct,2024,05-10-2024 09:35:45,9,card,ANON-0000-0000-0715,35.76,Cocoa,3,107.28,Hell's Kitchen
05-10-2024,Oct,2024,05-10-2024 13:12:13,13,card,ANON-0000-0000-0206,35.76,Cappuccino,3,107.28,Hell's Kitchen
05-10-2024,Oct,2024,05-10-2024 20:08:38,20,card,ANON-0000-0000-0012,25.96,Americano,3,77.88,Astoria
05-10-2024,Oct,2024,05-10-2024 20:09:34,20,card,ANON-0000-0000-0012,25.96,Americano,1,25.96,Lower Manhattan
06-10-2024,Oct,2024,06-10-2024 08:22:57,8,card,ANON-0000-0000-0141,25.96,Cortado,3,77.88,Lower Manhattan
06-10-2024,Oct,2024,06-10-2024 10:05:44,10,card,ANON-0000-0000-0195,35.76,Cappuccino,1,35.76,Lower Manhattan
06-10-2024,Oct,2024,06-10-2024 10:06:47,10,card,ANON-0000-0000-0195,25.96,Cortado,3,77.88,Hell's Kitchen
06-10-2024,Oct,2024,06-10-2024 11:55:29,11,card,ANON-0000-0000-0716,35.76,Latte,2,71.52,Astoria
06-10-2024,Oct,2024,06-10-2024 12:09:04,12,card,ANON-0000-0000-0665,35.76,Latte,1,35.76,Hell's Kitchen
06-10-2024,Oct,2024,06-10-2024 12:10:17,12,card,ANON-0000-0000-0665,35.76,Cappuccino,2,71.52,Astoria
06-10-2024,Oct,2024,06-10-2024 12:11:43,12,card,ANON-0000-0000-0665,30.86,Americano with Milk,3,92.58,Hell's Kitchen
06-10-2024,Oct,2024,06-10-2024 13:46:04,13,card,ANON-0000-0000-0717,25.96,Americano,1,25.96,Astoria
06-10-2024,Oct,2024,06-10-2024 13:47:02,13,card,ANON-0000-0000-0717,35.76,Cappuccino,3,107.28,Astoria
06-10-2024,Oct,2024,06-10-2024 13:50:00,13,card,ANON-0000-0000-0718,30.86,Americano with Milk,3,92.58,Astoria
06-10-2024,Oct,2024,06-10-2024 13:51:04,13,card,ANON-0000-0000-0718,35.76,Latte,2,71.52,Hell's Kitchen
06-10-2024,Oct,2024,06-10-2024 13:51:56,13,card,ANON-0000-0000-0718,35.76,Cappuccino,3,107.28,Astoria
06-10-2024,Oct,2024,06-10-2024 16:31:34,16,card,ANON-0000-0000-0719,35.76,Cappuccino,1,35.76,Hell's Kitchen
06-10-2024,Oct,2024,06-10-2024 16:35:46,16,card,ANON-0000-0000-0720,21.06,Espresso,2,42.12,Hell's Kitchen
06-10-2024,Oct,2024,06-10-2024 18:17:45,18,card,ANON-0000-0000-0721,30.86,Americano with Milk,3,92.58,Lower Manhattan
06-10-2024,Oct,2024,06-10-2024 18:35:16,18,card,ANON-0000-0000-0722,35.76,Hot Chocolate,3,107.28,Astoria
06-10-2024,Oct,2024,06-10-2024 21:09:13,21,card,ANON-0000-0000-0723,35.76,Hot Chocolate,2,71.52,Hell's Kitchen
06-10-2024,Oct,2024,06-10-2024 21:10:00,21,card,ANON-0000-0000-0723,35.76,Hot Chocolate,1,35.76,Hell's Kitchen
06-10-2024,Oct,2024,06-10-2024 21:10:45,21,card,ANON-0000-0000-0636,35.76,Hot Chocolate,2,71.52,Hell's Kitchen
06-10-2024,Oct,2024,06-10-2024 21:16:49,21,card,ANON-0000-0000-0637,35.76,Latte,1,35.76,Lower Manhattan
07-10-2024,Oct,2024,07-10-2024 08:33:36,8,card,ANON-0000-0000-0724,35.76,Latte,1,35.76,Lower Manhattan
07-10-2024,Oct,2024,07-10-2024 08:49:36,8,card,ANON-0000-0000-0385,35.76,Latte,1,35.76,Lower Manhattan
07-10-2024,Oct,2024,07-10-2024 08:50:42,8,card,ANON-0000-0000-0385,30.86,Americano with Milk,2,61.72,Astoria
07-10-2024,Oct,2024,07-10-2024 09:05:28,9,card,ANON-0000-0000-0725,35.76,Cocoa,3,107.28,Astoria
07-10-2024,Oct,2024,07-10-2024 09:09:58,9,card,ANON-0000-0000-0726,35.76,Latte,1,35.76,Astoria
07-10-2024,Oct,2024,07-10-2024 12:17:57,12,card,ANON-0000-0000-0727,30.86,Americano with Milk,3,92.58,Lower Manhattan
07-10-2024,Oct,2024,07-10-2024 14:31:45,14,card,ANON-0000-0000-0728,25.96,Americano,3,77.88,Hell's Kitchen
07-10-2024,Oct,2024,07-10-2024 14:32:39,14,card,ANON-0000-0000-0728,25.96,Americano,1,25.96,Lower Manhattan
07-10-2024,Oct,2024,07-10-2024 17:48:55,17,card,ANON-0000-0000-0494,35.76,Latte,1,35.76,Hell's Kitchen
07-10-2024,Oct,2024,07-10-2024 21:14:42,21,card,ANON-0000-0000-0636,35.76,Hot Chocolate,2,71.52,Astoria
07-10-2024,Oct,2024,07-10-2024 21:15:20,21,card,ANON-0000-0000-0636,35.76,Hot Chocolate,2,71.52,Astoria
07-10-2024,Oct,2024,07-10-2024 21:40:49,21,card,ANON-0000-0000-0598,35.76,Latte,2,71.52,Astoria
08-10-2024,Oct,2024,08-10-2024 08:11:51,8,card,ANON-0000-0000-0703,35.76,Latte,1,35.76,Astoria
08-10-2024,Oct,2024,08-10-2024 09:05:14,9,card,ANON-0000-0000-0276,30.86,Americano with Milk,3,92.58,Astoria
08-10-2024,Oct,2024,08-10-2024 10:22:31,10,card,ANON-0000-0000-0700,25.96,Americano,3,77.88,Astoria
08-10-2024,Oct,2024,08-10-2024 10:27:09,10,card,ANON-0000-0000-0683,35.76,Latte,2,71.52,Hell's Kitchen
08-10-2024,Oct,2024,08-10-2024 11:30:10,11,card,ANON-0000-0000-0726,35.76,Latte,2,71.52,Lower Manhattan
08-10-2024,Oct,2024,08-10-2024 12:48:05,12,card,ANON-0000-0000-0225,25.96,Americano,2,51.92,Lower Manhattan
08-10-2024,Oct,2024,08-10-2024 12:49:05,12,card,ANON-0000-0000-0225,25.96,Americano,1,25.96,Lower Manhattan
08-10-2024,Oct,2024,08-10-2024 13:04:01,13,card,ANON-0000-0000-0729,35.76,Latte,1,35.76,Astoria
08-10-2024,Oct,2024,08-10-2024 13:04:59,13,card,ANON-0000-0000-0729,35.76,Latte,3,107.28,Lower Manhattan
08-10-2024,Oct,2024,08-10-2024 14:42:52,14,card,ANON-0000-0000-0507,35.76,Latte,2,71.52,Hell's Kitchen
08-10-2024,Oct,2024,08-10-2024 15:13:41,15,card,ANON-0000-0000-0475,35.76,Latte,2,71.52,Lower Manhattan
08-10-2024,Oct,2024,08-10-2024 15:19:52,15,card,ANON-0000-0000-0050,25.96,Americano,1,25.96,Astoria
08-10-2024,Oct,2024,08-10-2024 15:50:43,15,card,ANON-0000-0000-0730,30.86,Americano with Milk,3,92.58,Lower Manhattan
08-10-2024,Oct,2024,08-10-2024 20:40:40,20,card,ANON-0000-0000-0731,35.76,Hot Chocolate,3,107.28,Astoria
08-10-2024,Oct,2024,08-10-2024 20:41:33,20,card,ANON-0000-0000-0731,35.76,Cappuccino,1,35.76,Astoria
08-10-2024,Oct,2024,08-10-2024 20:51:09,20,card,ANON-0000-0000-0732,35.76,Latte,1,35.76,Astoria
08-10-2024,Oct,2024,08-10-2024 21:24:32,21,card,ANON-0000-0000-0040,30.86,Americano with Milk,2,61.72,Astoria
08-10-2024,Oct,2024,08-10-2024 21:25:32,21,card,ANON-0000-0000-0040,30.86,Americano with Milk,3,92.58,Astoria
09-10-2024,Oct,2024,09-10-2024 07:54:43,7,card,ANON-0000-0000-0570,35.76,Latte,3,107.28,Hell's Kitchen
09-10-2024,Oct,2024,09-10-2024 08:25:58,8,card,ANON-0000-0000-0276,30.86,Americano with Milk,3,92.58,Astoria
09-10-2024,Oct,2024,09-10-2024 09:43:21,9,card,ANON-0000-0000-0424,30.86,Americano with Milk,1,30.86,Lower Manhattan
09-10-2024,Oct,2024,09-10-2024 09:59:40,9,card,ANON-0000-0000-0494,35.76,Latte,2,71.52,Astoria
09-10-2024,Oct,2024,09-10-2024 10:37:57,10,card,ANON-0000-0000-0733,21.06,Espresso,1,21.06,Astoria
09-10-2024,Oct,2024,09-10-2024 11:18:02,11,card,ANON-0000-0000-0734,25.96,Americano,2,51.92,Astoria
09-10-2024,Oct,2024,09-10-2024 13:03:09,13,card,ANON-0000-0000-0726,35.76,Latte,1,35.76,Astoria
09-10-2024,Oct,2024,09-10-2024 13:52:35,13,card,ANON-0000-0000-0735,30.86,Americano with Milk,3,92.58,Astoria
09-10-2024,Oct,2024,09-10-2024 17:26:44,17,card,ANON-0000-0000-0658,35.76,Cappuccino,3,107.28,Astoria
09-10-2024,Oct,2024,09-10-2024 17:27:49,17,card,ANON-0000-0000-0658,25.96,Americano,1,25.96,Hell's Kitchen
09-10-2024,Oct,2024,09-10-2024 17:50:00,17,card,ANON-0000-0000-0736,21.06,Espresso,3,63.18,Hell's Kitchen
09-10-2024,Oct,2024,09-10-2024 20:49:12,20,card,ANON-0000-0000-0737,35.76,Cappuccino,3,107.28,Hell's Kitchen
10-10-2024,Oct,2024,10-10-2024 08:48:07,8,card,ANON-0000-0000-0003,25.96,Americano,1,25.96,Astoria
10-10-2024,Oct,2024,10-10-2024 09:23:20,9,card,ANON-0000-0000-0276,30.86,Americano with Milk,3,92.58,Hell's Kitchen
10-10-2024,Oct,2024,10-10-2024 09:51:44,9,card,ANON-0000-0000-0738,35.76,Hot Chocolate,1,35.76,Lower Manhattan
10-10-2024,Oct,2024,10-10-2024 10:05:09,10,card,ANON-0000-0000-0375,35.76,Latte,2,71.52,Lower Manhattan
10-10-2024,Oct,2024,10-10-2024 10:42:43,10,card,ANON-0000-0000-0141,25.96,Cortado,2,51.92,Hell's Kitchen
10-10-2024,Oct,2024,10-10-2024 10:43:30,10,card,ANON-0000-0000-0141,25.96,Cortado,3,77.88,Lower Manhattan
10-10-2024,Oct,2024,10-10-2024 10:55:33,10,card,ANON-0000-0000-0739,35.76,Latte,3,107.28,Hell's Kitchen
10-10-2024,Oct,2024,10-10-2024 11:04:19,11,card,ANON-0000-0000-0740,35.76,Latte,3,107.28,Astoria
10-10-2024,Oct,2024,10-10-2024 15:05:43,15,card,ANON-0000-0000-0510,35.76,Cappuccino,3,107.28,Hell's Kitchen
10-10-2024,Oct,2024,10-10-2024 17:40:44,17,card,ANON-0000-0000-0741,35.76,Latte,3,107.28,Hell's Kitchen
10-10-2024,Oct,2024,10-10-2024 18:18:33,18,card,ANON-0000-0000-0742,25.96,Americano,1,25.96,Hell's Kitchen
10-10-2024,Oct,2024,10-10-2024 18:56:31,18,card,ANON-0000-0000-0713,30.86,Americano with Milk,2,61.72,Hell's Kitchen
10-10-2024,Oct,2024,10-10-2024 18:57:35,18,card,ANON-0000-0000-0713,35.76,Latte,1,35.76,Astoria
10-10-2024,Oct,2024,10-10-2024 22:33:17,22,card,ANON-0000-0000-0637,35.76,Hot Chocolate,3,107.28,Astoria
10-10-2024,Oct,2024,10-10-2024 22:34:00,22,card,ANON-0000-0000-0637,35.76,Hot Chocolate,1,35.76,Astoria
11-10-2024,Oct,2024,11-10-2024 07:54:52,7,card,ANON-0000-0000-0276,30.86,Americano with Milk,1,30.86,Astoria
11-10-2024,Oct,2024,11-10-2024 08:00:51,8,card,ANON-0000-0000-0703,35.76,Latte,1,35.76,Astoria
11-10-2024,Oct,2024,11-10-2024 08:12:20,8,card,ANON-0000-0000-0141,25.96,Cortado,1,25.96,Astoria
11-10-2024,Oct,2024,11-10-2024 08:28:19,8,card,ANON-0000-0000-0570,35.76,Latte,1,35.76,Lower Manhattan
11-10-2024,Oct,2024,11-10-2024 08:29:22,8,card,ANON-0000-0000-0570,35.76,Cocoa,1,35.76,Hell's Kitchen
11-10-2024,Oct,2024,11-10-2024 08:55:44,8,card,ANON-0000-0000-0725,35.76,Cocoa,2,71.52,Hell's Kitchen
11-10-2024,Oct,2024,11-10-2024 08:56:59,8,card,ANON-0000-0000-0726,30.86,Americano with Milk,2,61.72,Hell's Kitchen
11-10-2024,Oct,2024,11-10-2024 08:58:09,8,card,ANON-0000-0000-0743,35.76,Hot Chocolate,2,71.52,Astoria
11-10-2024,Oct,2024,11-10-2024 09:31:42,9,card,ANON-0000-0000-0744,30.86,Americano with Milk,2,61.72,Astoria
11-10-2024,Oct,2024,11-10-2024 09:38:47,9,card,ANON-0000-0000-0402,25.96,Cortado,2,51.92,Astoria
11-10-2024,Oct,2024,11-10-2024 10:00:40,10,card,ANON-0000-0000-0375,25.96,Americano,2,51.92,Astoria
11-10-2024,Oct,2024,11-10-2024 10:01:55,10,card,ANON-0000-0000-0375,25.96,Americano,2,51.92,Lower Manhattan
11-10-2024,Oct,2024,11-10-2024 10:30:36,10,card,ANON-0000-0000-0242,30.86,Americano with Milk,3,92.58,Astoria
11-10-2024,Oct,2024,11-10-2024 13:05:01,13,card,ANON-0000-0000-0740,35.76,Latte,1,35.76,Astoria
11-10-2024,Oct,2024,11-10-2024 13:29:02,13,card,ANON-0000-0000-0012,25.96,Americano,1,25.96,Astoria
11-10-2024,Oct,2024,11-10-2024 13:30:09,13,card,ANON-0000-0000-0012,25.96,Americano,3,77.88,Astoria
11-10-2024,Oct,2024,11-10-2024 14:33:41,14,card,ANON-0000-0000-0745,35.76,Cocoa,2,71.52,Lower Manhattan
11-10-2024,Oct,2024,11-10-2024 14:35:29,14,card,ANON-0000-0000-0745,25.96,Americano,3,77.88,Lower Manhattan
11-10-2024,Oct,2024,11-10-2024 14:50:09,14,card,ANON-0000-0000-0714,35.76,Cappuccino,2,71.52,Astoria
11-10-2024,Oct,2024,11-10-2024 17:12:07,17,card,ANON-0000-0000-0746,35.76,Latte,1,35.76,Astoria
11-10-2024,Oct,2024,11-10-2024 17:13:22,17,card,ANON-0000-0000-0746,35.76,Hot Chocolate,3,107.28,Hell's Kitchen
11-10-2024,Oct,2024,11-10-2024 17:26:11,17,card,ANON-0000-0000-0747,35.76,Hot Chocolate,1,35.76,Lower Manhattan
11-10-2024,Oct,2024,11-10-2024 21:48:38,21,card,ANON-0000-0000-0690,35.76,Latte,2,71.52,Astoria
11-10-2024,Oct,2024,11-10-2024 21:53:54,21,card,ANON-0000-0000-0748,30.86,Americano with Milk,1,30.86,Astoria
11-10-2024,Oct,2024,11-10-2024 22:36:28,22,card,ANON-0000-0000-0749,35.76,Hot Chocolate,2,71.52,Astoria
11-10-2024,Oct,2024,11-10-2024 22:37:27,22,card,ANON-0000-0000-0749,35.76,Hot Chocolate,3,107.28,Astoria
12-10-2024,Oct,2024,12-10-2024 08:28:16,8,card,ANON-0000-0000-0141,25.96,Cortado,2,51.92,Hell's Kitchen
12-10-2024,Oct,2024,12-10-2024 10:31:39,10,card,ANON-0000-0000-0650,25.96,Cortado,1,25.96,Hell's Kitchen
12-10-2024,Oct,2024,12-10-2024 10:32:56,10,card,ANON-0000-0000-0650,25.96,Cortado,3,77.88,Hell's Kitchen
12-10-2024,Oct,2024,12-10-2024 11:52:15,11,card,ANON-0000-0000-0507,35.76,Latte,2,71.52,Hell's Kitchen
12-10-2024,Oct,2024,12-10-2024 11:53:41,11,card,ANON-0000-0000-0750,30.86,Americano with Milk,3,92.58,Hell's Kitchen
12-10-2024,Oct,2024,12-10-2024 13:18:47,13,card,ANON-0000-0000-0751,35.76,Cappuccino,1,35.76,Lower Manhattan
12-10-2024,Oct,2024,12-10-2024 20:10:54,20,card,ANON-0000-0000-0507,35.76,Latte,2,71.52,Astoria
13-10-2024,Oct,2024,13-10-2024 09:54:55,9,card,ANON-0000-0000-0141,25.96,Cortado,2,51.92,Lower Manhattan
13-10-2024,Oct,2024,13-10-2024 12:20:47,12,card,ANON-0000-0000-0752,30.86,Americano with Milk,1,30.86,Lower Manhattan
13-10-2024,Oct,2024,13-10-2024 13:32:30,13,card,ANON-0000-0000-0650,25.96,Cortado,3,77.88,Astoria
13-10-2024,Oct,2024,13-10-2024 13:33:29,13,card,ANON-0000-0000-0650,21.06,Espresso,2,42.12,Astoria
13-10-2024,Oct,2024,13-10-2024 13:34:26,13,card,ANON-0000-0000-0650,25.96,Cortado,1,25.96,Astoria
13-10-2024,Oct,2024,13-10-2024 17:53:21,17,card,ANON-0000-0000-0507,35.76,Latte,1,35.76,Hell's Kitchen
13-10-2024,Oct,2024,13-10-2024 17:54:22,17,card,ANON-0000-0000-0507,35.76,Latte,2,71.52,Lower Manhattan
13-10-2024,Oct,2024,13-10-2024 18:22:59,18,card,ANON-0000-0000-0753,35.76,Cappuccino,1,35.76,Astoria
13-10-2024,Oct,2024,13-10-2024 20:43:05,20,card,ANON-0000-0000-0257,35.76,Cappuccino,1,35.76,Astoria
14-10-2024,Oct,2024,14-10-2024 08:26:55,8,card,ANON-0000-0000-0276,30.86,Americano with Milk,2,61.72,Astoria
14-10-2024,Oct,2024,14-10-2024 09:49:55,9,card,ANON-0000-0000-0754,35.76,Cocoa,1,35.76,Astoria
14-10-2024,Oct,2024,14-10-2024 10:27:51,10,card,ANON-0000-0000-0141,25.96,Cortado,2,51.92,Astoria
14-10-2024,Oct,2024,14-10-2024 10:38:07,10,card,ANON-0000-0000-0440,35.76,Latte,3,107.28,Astoria
14-10-2024,Oct,2024,14-10-2024 10:39:14,10,card,ANON-0000-0000-0440,35.76,Latte,2,71.52,Hell's Kitchen
14-10-2024,Oct,2024,14-10-2024 11:23:51,11,card,ANON-0000-0000-0755,35.76,Cappuccino,2,71.52,Astoria
14-10-2024,Oct,2024,14-10-2024 11:25:37,11,card,ANON-0000-0000-0225,25.96,Americano,3,77.88,Lower Manhattan
14-10-2024,Oct,2024,14-10-2024 11:26:45,11,card,ANON-0000-0000-0225,25.96,Americano,2,51.92,Lower Manhattan
14-10-2024,Oct,2024,14-10-2024 14:36:07,14,card,ANON-0000-0000-0756,35.76,Latte,1,35.76,Lower Manhattan
14-10-2024,Oct,2024,14-10-2024 14:49:51,14,card,ANON-0000-0000-0507,35.76,Latte,2,71.52,Lower Manhattan
14-10-2024,Oct,2024,14-10-2024 16:37:47,16,card,ANON-0000-0000-0757,25.96,Americano,1,25.96,Lower Manhattan
14-10-2024,Oct,2024,14-10-2024 18:19:19,18,card,ANON-0000-0000-0758,35.76,Latte,2,71.52,Astoria
14-10-2024,Oct,2024,14-10-2024 18:20:21,18,card,ANON-0000-0000-0758,35.76,Cappuccino,1,35.76,Astoria
14-10-2024,Oct,2024,14-10-2024 22:08:54,22,card,ANON-0000-0000-0759,35.76,Latte,1,35.76,Astoria
14-10-2024,Oct,2024,14-10-2024 22:10:24,22,card,ANON-0000-0000-0760,35.76,Latte,1,35.76,Hell's Kitchen
14-10-2024,Oct,2024,14-10-2024 22:21:54,22,card,ANON-0000-0000-0510,35.76,Latte,1,35.76,Lower Manhattan
15-10-2024,Oct,2024,15-10-2024 08:14:29,8,card,ANON-0000-0000-0141,25.96,Cortado,2,51.92,Hell's Kitchen
15-10-2024,Oct,2024,15-10-2024 08:34:18,8,card,ANON-0000-0000-0761,21.06,Espresso,1,21.06,Lower Manhattan
15-10-2024,Oct,2024,15-10-2024 11:13:22,11,card,ANON-0000-0000-0762,35.76,Hot Chocolate,3,107.28,Hell's Kitchen
15-10-2024,Oct,2024,15-10-2024 11:15:21,11,card,ANON-0000-0000-0736,35.76,Latte,2,71.52,Astoria
15-10-2024,Oct,2024,15-10-2024 11:16:27,11,card,ANON-0000-0000-0736,35.76,Hot Chocolate,2,71.52,Lower Manhattan
15-10-2024,Oct,2024,15-10-2024 13:00:43,13,card,ANON-0000-0000-0763,35.76,Latte,2,71.52,Lower Manhattan
15-10-2024,Oct,2024,15-10-2024 13:15:45,13,card,ANON-0000-0000-0764,30.86,Americano with Milk,1,30.86,Lower Manhattan
15-10-2024,Oct,2024,15-10-2024 15:32:11,15,card,ANON-0000-0000-0683,35.76,Latte,3,107.28,Lower Manhattan
15-10-2024,Oct,2024,15-10-2024 15:54:17,15,card,ANON-0000-0000-0765,25.96,Americano,2,51.92,Lower Manhattan
15-10-2024,Oct,2024,15-10-2024 15:55:19,15,card,ANON-0000-0000-0765,21.06,Espresso,1,21.06,Astoria
15-10-2024,Oct,2024,15-10-2024 17:04:11,17,card,ANON-0000-0000-0766,35.76,Hot Chocolate,1,35.76,Astoria
15-10-2024,Oct,2024,15-10-2024 19:22:21,19,card,ANON-0000-0000-0767,25.96,Americano,3,77.88,Hell's Kitchen
15-10-2024,Oct,2024,15-10-2024 19:23:17,19,card,ANON-0000-0000-0767,35.76,Cocoa,2,71.52,Hell's Kitchen
15-10-2024,Oct,2024,15-10-2024 20:11:15,20,card,ANON-0000-0000-0507,35.76,Latte,3,107.28,Lower Manhattan
15-10-2024,Oct,2024,15-10-2024 20:12:29,20,card,ANON-0000-0000-0507,35.76,Latte,1,35.76,Lower Manhattan
15-10-2024,Oct,2024,15-10-2024 21:18:08,21,card,ANON-0000-0000-0040,35.76,Hot Chocolate,2,71.52,Hell's Kitchen
15-10-2024,Oct,2024,15-10-2024 21:35:20,21,card,ANON-0000-0000-0040,35.76,Hot Chocolate,2,71.52,Hell's Kitchen
15-10-2024,Oct,2024,15-10-2024 22:15:20,22,card,ANON-0000-0000-0690,35.76,Latte,1,35.76,Lower Manhattan
16-10-2024,Oct,2024,16-10-2024 08:21:26,8,card,ANON-0000-0000-0276,30.86,Americano with Milk,3,92.58,Astoria
16-10-2024,Oct,2024,16-10-2024 08:36:24,8,card,ANON-0000-0000-0696,35.76,Hot Chocolate,3,107.28,Lower Manhattan
16-10-2024,Oct,2024,16-10-2024 09:25:51,9,card,ANON-0000-0000-0570,35.76,Latte,3,107.28,Hell's Kitchen
16-10-2024,Oct,2024,16-10-2024 10:15:48,10,card,ANON-0000-0000-0571,30.86,Americano with Milk,1,30.86,Lower Manhattan
16-10-2024,Oct,2024,16-10-2024 10:16:54,10,card,ANON-0000-0000-0571,30.86,Americano with Milk,2,61.72,Astoria
16-10-2024,Oct,2024,16-10-2024 10:45:25,10,card,ANON-0000-0000-0333,30.86,Americano with Milk,3,92.58,Astoria
16-10-2024,Oct,2024,16-10-2024 11:49:45,11,card,ANON-0000-0000-0768,25.96,Americano,1,25.96,Lower Manhattan
16-10-2024,Oct,2024,16-10-2024 12:29:44,12,card,ANON-0000-0000-0769,30.86,Americano with Milk,1,30.86,Lower Manhattan
16-10-2024,Oct,2024,16-10-2024 13:20:10,13,card,ANON-0000-0000-0764,25.96,Americano,2,51.92,Hell's Kitchen
16-10-2024,Oct,2024,16-10-2024 16:45:30,16,card,ANON-0000-0000-0770,35.76,Latte,3,107.28,Hell's Kitchen
16-10-2024,Oct,2024,16-10-2024 17:43:21,17,card,ANON-0000-0000-0510,30.86,Americano with Milk,3,92.58,Lower Manhattan
16-10-2024,Oct,2024,16-10-2024 19:37:42,19,card,ANON-0000-0000-0771,30.86,Americano with Milk,3,92.58,Hell's Kitchen
16-10-2024,Oct,2024,16-10-2024 19:38:37,19,card,ANON-0000-0000-0771,30.86,Americano with Milk,2,61.72,Astoria
16-10-2024,Oct,2024,16-10-2024 21:20:29,21,card,ANON-0000-0000-0772,35.76,Hot Chocolate,1,35.76,Astoria
17-10-2024,Oct,2024,17-10-2024 07:47:01,7,card,ANON-0000-0000-0696,35.76,Latte,2,71.52,Hell's Kitchen
17-10-2024,Oct,2024,17-10-2024 07:58:07,7,card,ANON-0000-0000-0570,35.76,Latte,2,71.52,Astoria
17-10-2024,Oct,2024,17-10-2024 09:24:27,9,card,ANON-0000-0000-0773,30.86,Americano with Milk,2,61.72,Hell's Kitchen
17-10-2024,Oct,2024,17-10-2024 10:26:38,10,card,ANON-0000-0000-0510,35.76,Latte,1,35.76,Astoria
17-10-2024,Oct,2024,17-10-2024 10:44:54,10,card,ANON-0000-0000-0313,35.76,Hot Chocolate,2,71.52,Hell's Kitchen
17-10-2024,Oct,2024,17-10-2024 11:59:27,11,card,ANON-0000-0000-0774,30.86,Americano with Milk,1,30.86,Astoria
17-10-2024,Oct,2024,17-10-2024 13:57:25,13,card,ANON-0000-0000-0775,35.76,Latte,3,107.28,Hell's Kitchen
17-10-2024,Oct,2024,17-10-2024 14:34:43,14,card,ANON-0000-0000-0776,25.96,Americano,1,25.96,Lower Manhattan
17-10-2024,Oct,2024,17-10-2024 16:37:13,16,card,ANON-0000-0000-0702,35.76,Hot Chocolate,2,71.52,Astoria
17-10-2024,Oct,2024,17-10-2024 16:38:18,16,card,ANON-0000-0000-0702,35.76,Hot Chocolate,2,71.52,Astoria
17-10-2024,Oct,2024,17-10-2024 16:39:10,16,card,ANON-0000-0000-0702,35.76,Latte,3,107.28,Hell's Kitchen
17-10-2024,Oct,2024,17-10-2024 16:48:36,16,card,ANON-0000-0000-0777,35.76,Hot Chocolate,2,71.52,Hell's Kitchen
17-10-2024,Oct,2024,17-10-2024 16:49:33,16,card,ANON-0000-0000-0777,35.76,Hot Chocolate,2,71.52,Lower Manhattan
17-10-2024,Oct,2024,17-10-2024 17:08:28,17,card,ANON-0000-0000-0258,35.76,Cappuccino,1,35.76,Astoria
17-10-2024,Oct,2024,17-10-2024 17:09:30,17,card,ANON-0000-0000-0258,35.76,Hot Chocolate,2,71.52,Astoria
17-10-2024,Oct,2024,17-10-2024 19:43:12,19,card,ANON-0000-0000-0507,35.76,Latte,3,107.28,Astoria
17-10-2024,Oct,2024,17-10-2024 20:11:36,20,card,ANON-0000-0000-0778,30.86,Americano with Milk,1,30.86,Astoria
17-10-2024,Oct,2024,17-10-2024 21:46:13,21,card,ANON-0000-0000-0779,35.76,Latte,1,35.76,Astoria
17-10-2024,Oct,2024,17-10-2024 21:47:20,21,card,ANON-0000-0000-0779,35.76,Latte,3,107.28,Lower Manhattan
17-10-2024,Oct,2024,17-10-2024 21:48:32,21,card,ANON-0000-0000-0779,35.76,Latte,1,35.76,Astoria
